FECHA,ADUA_DESC,PAIS_DESC,PESO_NETO,FOB_DOLPOL_KG,VARIEDAD,TIPO DE PRODUCTO (ORGANICO CONVENCIONAL)
20221116,CHICLAYO,NETHERLANDS,14688,3.9560185185185186,VENTURA,NO ORGANICO
20221123,CHICLAYO,NETHERLANDS,19008,2.7659406565656566,SEKOYA,NO ORGANICO
20221123,CHICLAYO,NETHERLANDS,12285,6.861619861619862,SIN_VARIEDAD,NO ORGANICO
20221123,SALAVERRY,NETHERLANDS,11700,7.0,SEKOYA,NO ORGANICO
20221129,PAITA,NETHERLANDS,19600,4.195510204081633,SIN_VARIEDAD,NO ORGANICO
20221210,CHICLAYO,NETHERLANDS,12974,5.27200554956066,VENTURA,NO ORGANICO
20221210,CHICLAYO,NETHERLANDS,21216,3.9443815987933637,SIN_VARIEDAD,NO ORGANICO
20221212,CHICLAYO,NETHERLANDS,11250,4.774755555555555,SIN_VARIEDAD,NO ORGANICO
20221212,CHICLAYO,NETHERLANDS,19872,4.411483494363929,SIN_VARIEDAD,NO ORGANICO
20221212,CHICLAYO,NETHERLANDS,11250,4.815466666666667,SIN_VARIEDAD,NO ORGANICO
20221212,CHICLAYO,NETHERLANDS,11250,4.774755555555555,SIN_VARIEDAD,NO ORGANICO
20221212,CHICLAYO,NETHERLANDS,21216,3.9443815987933637,SIN_VARIEDAD,NO ORGANICO
20221212,CHICLAYO,NETHERLANDS,19872,3.944394122383253,SIN_VARIEDAD,NO ORGANICO
20221212,CHICLAYO,NETHERLANDS,21216,3.9443815987933637,SIN_VARIEDAD,NO ORGANICO
20221213,CHICLAYO,NETHERLANDS,21216,3.9443815987933637,VENTURA,NO ORGANICO
20221215,CHICLAYO,NETHERLANDS,13374,4.800882308957679,SIN_VARIEDAD,NO ORGANICO
20221218,PAITA,NETHERLANDS,17325,3.42002886002886,SIN_VARIEDAD,NO ORGANICO
20221220,CHICLAYO,NETHERLANDS,11250,4.774755555555555,SIN_VARIEDAD,NO ORGANICO
20221220,CHICLAYO,NETHERLANDS,11250,4.7563555555555554,SIN_VARIEDAD,NO ORGANICO
20221220,CHICLAYO,NETHERLANDS,21216,3.9443815987933637,SIN_VARIEDAD,NO ORGANICO
20221220,CHICLAYO,NETHERLANDS,21216,3.9443815987933637,SIN_VARIEDAD,NO ORGANICO
20221220,CHICLAYO,NETHERLANDS,21216,3.9443815987933637,SIN_VARIEDAD,NO ORGANICO
20221220,CHICLAYO,NETHERLANDS,13000,3.893076923076923,SIN_VARIEDAD,NO ORGANICO
20221222,PAITA,NETHERLANDS,12480,5.189983974358975,SIN_VARIEDAD,NO ORGANICO
20221223,CHICLAYO,NETHERLANDS,11250,4.774755555555555,VENTURA,NO ORGANICO
20221223,CHICLAYO,NETHERLANDS,11250,4.774755555555555,VENTURA,NO ORGANICO
20221223,CHICLAYO,NETHERLANDS,11250,4.774755555555555,VENTURA,NO ORGANICO
20221223,CHICLAYO,NETHERLANDS,15000,3.9444,VENTURA,NO ORGANICO
20221223,CHICLAYO,NETHERLANDS,13162,4.871296155599453,SIN_VARIEDAD,NO ORGANICO
20221225,PAITA,NETHERLANDS,19600,3.65,SIN_VARIEDAD,NO ORGANICO
20221226,CHICLAYO,NETHERLANDS,11745,4.586292039165603,VENTURA,NO ORGANICO
20221226,CHICLAYO,NETHERLANDS,11250,3.3867555555555557,VENTURA,NO ORGANICO
20221226,CHICLAYO,NETHERLANDS,19872,4.367652979066023,SIN_VARIEDAD,NO ORGANICO
20221226,CHICLAYO,NETHERLANDS,15000,3.9544,SIN_VARIEDAD,NO ORGANICO
20221226,CHICLAYO,NETHERLANDS,14688,4.16224128540305,VENTURA,NO ORGANICO
20221226,CHICLAYO,NETHERLANDS,15000,3.9544,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,13374,3.468670554807836,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,21216,3.38098604826546,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,15840,3.723989898989899,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,21216,3.38098604826546,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,11250,3.518311111111111,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,15600,3.381025641025641,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,11250,3.5259555555555555,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,11250,3.528,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,19872,4.087208132045088,VENTURA,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,11250,3.5245333333333333,VENTURA,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,15840,3.723989898989899,SIN_VARIEDAD,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,11250,4.002666666666666,VENTURA,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,16056,3.6063153961136023,VENTURA,NO ORGANICO
20221029,CHICLAYO,NETHERLANDS,19872,3.9879730273752014,VENTURA,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,21216,3.38098604826546,SIN_VARIEDAD,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,19872,3.8464170692431563,SIN_VARIEDAD,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,11250,3.8546666666666667,VENTURA,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,13000,3.7115384615384617,VENTURA,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,13374,3.4167788245850157,VENTURA,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,15840,3.723989898989899,VENTURA,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,14688,3.122208605664488,SIN_VARIEDAD,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,19872,3.798762077294686,SIN_VARIEDAD,NO ORGANICO
20221031,CHICLAYO,NETHERLANDS,21216,3.38098604826546,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,8602,4.370611485701,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,3878,4.37132542547705,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,12144,4.370800395256917,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,336,4.372023809523809,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,9840,4.370020325203252,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,4560,4.369956140350877,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,8196,4.370058565153734,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,6204,4.369922630560929,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,4158,4.3698893698893695,SIN_VARIEDAD,NO ORGANICO
20221101,SALAVERRY,NETHERLANDS,9642,4.37004770794441,SIN_VARIEDAD,NO ORGANICO
20221106,PAITA,NETHERLANDS,11700,3.3898290598290597,BILOXI,NO ORGANICO
20221106,PAITA,NETHERLANDS,19600,3.315969387755102,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,15840,3.723989898989899,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,14688,3.723992374727669,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,19872,3.1106078904991947,VENTURA,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,14688,3.723992374727669,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,14688,4.04119008714597,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,12240,3.8648692810457517,VENTURA,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,14688,3.723992374727669,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,19872,3.919987922705314,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,14688,3.723992374727669,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,12240,3.6004901960784315,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,13000,3.0926923076923076,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,15600,3.478974358974359,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,13374,4.081202332884701,VENTURA,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,15600,3.478974358974359,SIN_VARIEDAD,NO ORGANICO
20221106,CHICLAYO,NETHERLANDS,11250,4.0496,VENTURA,NO ORGANICO
20221107,PAITA,NETHERLANDS,6228,3.7419717405266537,ATLAS,NO ORGANICO
20221107,PAITA,NETHERLANDS,6,3.6666666666666665,AZRA,NO ORGANICO
20221107,PAITA,NETHERLANDS,6,3.6666666666666665,MATIAS,NO ORGANICO
20221107,PAITA,NETHERLANDS,6,3.6666666666666665,SALVADOR,NO ORGANICO
20221107,PAITA,NETHERLANDS,480,4.402083333333334,SEKOYA,NO ORGANICO
20221107,PAITA,NETHERLANDS,3498,3.742138364779874,VENTURA,NO ORGANICO
20221107,CHICLAYO,NETHERLANDS,19872,3.479015700483092,VENTURA,NO ORGANICO
20221107,CHICLAYO,NETHERLANDS,19872,4.017964975845411,VENTURA,NO ORGANICO
20221107,CHICLAYO,NETHERLANDS,13000,3.160076923076923,VENTURA,NO ORGANICO
20221107,CHICLAYO,NETHERLANDS,14688,3.723992374727669,VENTURA,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,13000,3.471846153846154,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,15600,3.3319871794871796,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,12240,3.493137254901961,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,19872,4.157256441223833,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,19872,4.106481481481482,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,12240,3.479003267973856,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,10560,3.171780303030303,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,10560,3.152935606060606,VENTURA,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,15600,3.3319871794871796,VENTURA,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,VENTURA,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,11250,3.8172444444444444,VENTURA,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,19872,4.157608695652174,VENTURA,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,11250,3.619466666666667,VENTURA,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,11250,3.6214222222222223,VENTURA,NO ORGANICO
20221019,PAITA,NETHERLANDS,19600,3.0273469387755103,SIN_VARIEDAD,NO ORGANICO
20221019,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,VENTURA,NO ORGANICO
20221019,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,VENTURA,NO ORGANICO
20221019,CHICLAYO,NETHERLANDS,12112,3.523365257595773,SIN_VARIEDAD,NO ORGANICO
20221019,CHICLAYO,NETHERLANDS,15600,3.3319871794871796,SIN_VARIEDAD,NO ORGANICO
20221019,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,VENTURA,NO ORGANICO
20221019,CHICLAYO,NETHERLANDS,15600,3.3319871794871796,VENTURA,NO ORGANICO
20221021,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,VENTURA,NO ORGANICO
20221022,CHICLAYO,NETHERLANDS,12240,3.479003267973856,SIN_VARIEDAD,NO ORGANICO
20221022,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221022,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,SIN_VARIEDAD,NO ORGANICO
20221022,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,SIN_VARIEDAD,NO ORGANICO
20221023,CHICLAYO,NETHERLANDS,14516,5.567511711215211,SIN_VARIEDAD,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,16056,3.776283009466866,SIN_VARIEDAD,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,13000,3.447923076923077,SIN_VARIEDAD,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,11250,3.5881777777777777,SIN_VARIEDAD,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,14688,3.832924836601307,VENTURA,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,11250,3.4722666666666666,VENTURA,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,13000,3.681923076923077,VENTURA,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,VENTURA,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,SIN_VARIEDAD,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,VENTURA,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,SIN_VARIEDAD,NO ORGANICO
20221024,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,VENTURA,NO ORGANICO
20221025,CHICLAYO,NETHERLANDS,15868,4.184333249306781,VENTURA,NO ORGANICO
20221025,PAITA,NETHERLANDS,11700,3.1733333333333333,BILOXI,NO ORGANICO
20221025,PAITA,NETHERLANDS,19600,2.8790816326530613,SIN_VARIEDAD,NO ORGANICO
20221025,CHICLAYO,NETHERLANDS,3482,4.409534750143596,BILOXI,NO ORGANICO
20221025,CHICLAYO,NETHERLANDS,1741,4.409534750143596,EMERALD,NO ORGANICO
20221025,CHICLAYO,NETHERLANDS,12186,4.409814541276875,VENTURA,NO ORGANICO
20221025,CHICLAYO,NETHERLANDS,15600,3.3319871794871796,SIN_VARIEDAD,NO ORGANICO
20221025,CHICLAYO,NETHERLANDS,15600,3.3319871794871796,SIN_VARIEDAD,NO ORGANICO
20221025,CHICLAYO,NETHERLANDS,11250,3.6216,SIN_VARIEDAD,NO ORGANICO
20221025,CHICLAYO,NETHERLANDS,13000,3.7317692307692307,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,12974,3.7412517342377063,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,19872,4.15841384863124,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,19872,4.111111111111111,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,12240,3.7200980392156864,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221026,CHICLAYO,NETHERLANDS,12240,3.479003267973856,SIN_VARIEDAD,NO ORGANICO
20221026,PAITA,NETHERLANDS,19584,4.538143382352941,SIN_VARIEDAD,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,15600,3.6180128205128206,VENTURA,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,21216,3.6179769984917045,SIN_VARIEDAD,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,11700,5.0,SIN_VARIEDAD,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,18900,4.752010582010582,SIN_VARIEDAD,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,12285,5.253317053317053,SIN_VARIEDAD,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,14688,3.818967864923747,SIN_VARIEDAD,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,21216,3.6179769984917045,SIN_VARIEDAD,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,11250,3.7131555555555558,SIN_VARIEDAD,NO ORGANICO
20221008,CHICLAYO,NETHERLANDS,15840,3.8190025252525253,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,13000,3.6153846153846154,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,13000,3.5938461538461537,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,12112,3.5242734478203435,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,15600,3.6180128205128206,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,21216,3.527997737556561,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,11250,3.724,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,11250,3.6166222222222224,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,11250,4.243288888888889,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,11250,4.243288888888889,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,13000,3.447076923076923,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,11250,3.621511111111111,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,15840,3.723989898989899,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,14688,3.723992374727669,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,15600,3.5280128205128207,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,14688,3.723992374727669,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,11250,3.6106666666666665,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,15840,3.723989898989899,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,19872,3.9175724637681157,SIN_VARIEDAD,NO ORGANICO
20221010,CHICLAYO,NETHERLANDS,11250,3.621511111111111,SIN_VARIEDAD,NO ORGANICO
20221011,CHICLAYO,NETHERLANDS,21216,3.510039592760181,SIN_VARIEDAD,NO ORGANICO
20221011,CHICLAYO,NETHERLANDS,15600,3.3319871794871796,SIN_VARIEDAD,NO ORGANICO
20221011,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221011,CHICLAYO,NETHERLANDS,11250,3.6200888888888887,SIN_VARIEDAD,NO ORGANICO
20221011,CHICLAYO,NETHERLANDS,13949,5.389920424403183,VENTURA,NO ORGANICO
20221011,CHICLAYO,NETHERLANDS,2589,5.389725762842796,BILOXI,NO ORGANICO
20221011,CHICLAYO,NETHERLANDS,870,5.3919540229885055,SNOWCHASER,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,13000,3.4904615384615383,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,12240,4.588398692810458,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,21216,3.1611990950226243,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,21216,3.489819004524887,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,11250,3.621688888888889,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,15812,3.8381608904629396,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,14688,3.723720043572985,SIN_VARIEDAD,NO ORGANICO
20221012,SALAVERRY,NETHERLANDS,11720,5.291979522184301,SIN_VARIEDAD,NO ORGANICO
20221012,SALAVERRY,NETHERLANDS,11781,5.2919955861132335,SIN_VARIEDAD,NO ORGANICO
20221012,SALAVERRY,NETHERLANDS,13104,5.5,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,18900,3.416190476190476,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,11250,3.619022222222222,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221012,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,SIN_VARIEDAD,NO ORGANICO
20221014,CHICLAYO,NETHERLANDS,21216,3.3320135746606336,SIN_VARIEDAD,NO ORGANICO
20221014,CHICLAYO,NETHERLANDS,11250,3.623022222222222,SIN_VARIEDAD,NO ORGANICO
20221014,CHICLAYO,NETHERLANDS,15840,3.4789772727272728,SIN_VARIEDAD,NO ORGANICO
20221014,CHICLAYO,NETHERLANDS,11250,3.6248,SIN_VARIEDAD,NO ORGANICO
20221014,CHICLAYO,NETHERLANDS,14688,3.4790305010893245,SIN_VARIEDAD,NO ORGANICO
20221014,CHICLAYO,NETHERLANDS,11250,3.479022222222222,SIN_VARIEDAD,NO ORGANICO
20221017,CHICLAYO,NETHERLANDS,13374,3.3014804845222074,SIN_VARIEDAD,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,14688,4.020016339869281,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,14374,3.432586614721024,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,11250,4.010933333333333,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,12240,3.2508986928104577,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,12240,4.020016339869281,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,15600,3.818974358974359,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,11250,3.7115555555555555,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,13000,3.4076153846153847,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,15840,4.020012626262626,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,11448,3.7839797344514325,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,19872,4.173862721417069,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,21216,3.819004524886878,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,19872,4.164351851851852,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,14688,4.020016339869281,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,14688,4.020016339869281,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,11250,3.7137777777777776,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,15840,4.020012626262626,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,12480,4.635576923076923,VENTURA,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,18900,5.0,SIN_VARIEDAD,NO ORGANICO
20220930,CHICLAYO,NETHERLANDS,14688,4.020016339869281,VENTURA,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,14688,4.020016339869281,VENTURA,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,15840,4.020012626262626,VENTURA,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,14688,3.994553376906318,VENTURA,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,12480,3.282371794871795,SIN_VARIEDAD,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,11250,4.703288888888889,SIN_VARIEDAD,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,11250,4.703288888888889,SIN_VARIEDAD,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,12112,3.4421235138705417,SIN_VARIEDAD,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,15840,4.020012626262626,VENTURA,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,21216,3.819004524886878,VENTURA,NO ORGANICO
20221003,CHICLAYO,NETHERLANDS,11250,4.029155555555556,VENTURA,NO ORGANICO
20221003,SALAVERRY,NETHERLANDS,12393,6.625353021867183,SIN_VARIEDAD,NO ORGANICO
20221004,PAITA,NETHERLANDS,19600,2.835051020408163,SIN_VARIEDAD,NO ORGANICO
20221004,CHICLAYO,NETHERLANDS,15868,5.52766574237459,VENTURA,NO ORGANICO
20221004,CHICLAYO,NETHERLANDS,13200,5.25,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,14216,3.6178953292065277,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,1384,3.619219653179191,SIN_VARIEDAD,NO ORGANICO
20221005,SALAVERRY,NETHERLANDS,18720,5.0,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,12480,3.2579326923076923,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,12480,3.2579326923076923,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,19872,4.011976650563607,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,11250,3.712266666666667,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,15840,3.8190025252525253,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,21216,3.6179769984917045,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,12240,5.025,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,7754,3.7140830539076606,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,3496,3.714816933638444,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,11250,3.7093333333333334,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,11250,4.045688888888889,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,14688,3.818967864923747,SIN_VARIEDAD,NO ORGANICO
20221005,CHICLAYO,NETHERLANDS,2664,3.819069069069069,SIN_VARIEDAD,NO ORGANICO
