ANIO,MES,SEMANA,ADUA_DESC_CODE,PAIS_DESC_CODE,VARIEDAD_CODE,ES_ORGANICO,FOB_DOLPOL_KG,PESO_NETO
2022,9,36,5,15,4,1,4.901374775851763,1673
2022,9,36,5,15,6,1,4.901872117210817,11057
2022,9,36,3,15,36,1,7.244493969585736,15256
2022,9,36,3,15,36,1,6.272846294841582,15276
2022,9,36,3,15,36,1,3.1742602775595707,15276
2022,9,36,3,15,40,1,6.156803355079217,8584
2022,9,36,3,15,4,1,6.157056694813027,4145
2022,9,36,0,15,6,1,5.0,19584
2022,9,36,0,15,6,1,5.0,19584
2022,9,36,0,15,36,1,3.579395766432925,15259
2022,9,36,0,15,36,1,4.604334575008466,14765
2022,9,36,3,15,40,1,4.8537979852981215,3673
2022,9,36,3,15,4,1,4.854182461460702,3957
2022,9,36,3,15,40,1,5.121555915721232,8021
2022,9,36,3,15,4,1,5.119205298013245,302
2022,9,36,3,15,36,1,3.51453373015873,20160
2022,9,36,0,15,36,1,6.0,15096
2022,9,36,3,15,31,1,4.872276688453159,14688
2022,9,36,3,15,31,1,4.157714376793114,12548
2022,9,36,3,15,16,1,4.157079646017699,2712
2022,9,36,3,15,40,1,3.488700956606128,7213
2022,9,36,3,15,40,1,3.305698647778493,6212
2022,9,36,3,15,4,1,3.4873873873873875,1110
2022,9,36,3,15,4,1,3.306986591390261,1417
2022,9,36,3,15,36,1,5.282738095238095,20160
2022,9,36,3,15,36,1,4.541830065359477,12240
2022,9,36,5,15,36,1,5.792435158501441,13880
2022,9,36,5,15,36,1,5.491624849812708,14149
2022,9,36,5,15,36,1,3.9279106091553526,16646
2022,9,36,5,15,36,1,4.6247549019607845,12240
2022,9,37,0,15,36,1,4.8267648042823685,14945
2022,9,37,0,15,40,1,5.0,19584
2022,9,37,3,15,31,1,4.70812908496732,14688
2022,9,37,0,15,36,1,3.527295008912656,17952
2022,9,37,3,15,40,1,3.149447297414919,11489
2022,9,37,3,15,4,1,3.1493368700265254,3770
2022,9,37,0,15,36,1,4.5,18820
2022,9,37,0,15,36,1,7.174628259464119,13921
2022,9,37,0,15,36,1,6.338260161583266,15967
2022,9,37,0,15,36,1,6.0,15504
2022,9,37,0,15,36,1,6.0,13464
2022,9,37,0,15,36,1,6.0,15096
2022,9,37,0,15,36,1,4.5,18900
2022,9,37,3,15,36,1,3.1321924603174605,20160
2022,9,37,3,15,36,1,5.308278867102397,14688
2022,9,37,0,15,36,1,4.847565371256308,15259
2022,9,37,0,15,36,1,4.357404971266358,14443
2022,9,37,0,15,36,1,4.08458488525772,16646
2022,9,37,0,15,36,1,4.994736842105263,12730
2022,9,37,0,15,36,1,4.745023767082591,13464
2022,9,37,0,15,36,1,4.08458488525772,16646
2022,9,37,0,15,36,1,4.745023767082591,13464
2022,9,37,0,15,36,1,3.9718202589489717,14443
2022,9,37,5,15,36,1,4.817415543903896,15067
2022,9,37,5,15,36,1,4.916421568627451,12240
2022,9,37,5,15,36,1,4.960457516339869,12240
2022,9,37,5,15,36,1,4.811469032057268,12852
2022,9,37,5,15,36,1,5.008689839572193,13464
2022,9,37,5,15,36,1,5.0689678649237475,14688
2022,9,37,5,15,36,1,4.479293277363574,15961
2022,9,37,5,15,36,1,4.6495290141655286,13907
2022,9,37,5,15,36,1,4.116161616161616,13464
2022,9,37,5,15,36,1,4.365310987502709,13843
2022,9,37,5,15,36,1,4.796700706991359,12730
2022,9,37,5,15,36,1,4.520135926541826,13831
2022,9,37,5,15,36,1,5.087554466230936,14688
2022,9,37,5,15,36,1,3.46984126984127,20160
2022,9,37,5,15,36,1,5.012441912756708,13342
2022,9,37,5,15,36,1,4.931811913954771,14504
2022,9,37,5,15,36,1,4.465449438202247,14240
2022,9,37,5,15,36,1,4.906373975138852,15124
2022,9,37,5,15,36,1,4.863785599755669,13097
2022,9,37,5,15,36,1,4.418833500933774,13922
2022,9,37,5,15,36,1,4.116161616161616,13464
2022,9,37,5,15,36,1,4.307257625272332,14688
2022,9,37,5,15,36,1,4.821800153620557,14321
2022,9,37,5,15,36,1,3.7375821018062396,19488
2022,9,37,5,15,36,1,4.891861838904719,14389
2022,9,37,5,15,36,1,5.084082244008715,14688
2022,9,37,0,15,36,1,5.406318082788671,14688
2022,9,37,0,15,36,1,3.9885388785944684,14571
2022,9,37,0,15,36,1,4.057705181416521,14938
2022,9,37,0,15,36,1,4.821963507625273,14688
2022,9,37,0,15,36,1,3.89389868274461,15259
2022,9,37,0,15,36,1,4.289143009108437,15041
2022,9,37,0,15,36,1,4.429333333333333,18000
2022,9,37,0,15,36,1,4.929262478968031,14264
2022,9,37,0,15,36,1,4.367295446353478,16646
2022,9,37,3,15,6,1,3.6062755102040818,19600
2022,9,37,3,15,31,1,4.723107298474946,14688
2022,9,37,3,15,31,1,3.733843944471039,4178
2022,9,37,3,15,16,1,3.7342883548983363,10820
2022,9,37,3,15,34,1,3.7325581395348837,86
2022,9,37,3,15,40,1,3.727272727272727,176
2022,9,37,3,15,31,1,4.857343887423043,11370
2022,9,37,3,15,16,1,4.126232741617357,1014
2022,9,37,3,15,34,1,4.129411764705883,1275
2022,9,37,3,15,40,1,4.734228187919463,745
2022,9,37,3,15,4,1,8.1,210
2022,9,37,0,15,36,1,4.5,18000
2022,9,37,3,15,36,1,2.9660714285714285,19600
2022,9,37,3,15,36,1,3.5221074131923586,16646
2022,9,37,5,15,35,1,7.107843137254902,12240
2022,9,37,5,15,40,1,5.024573945235208,15667
2022,9,37,5,15,4,1,4.983660130718954,13464
2022,9,37,3,15,36,1,7.49973815134852,15276
2022,9,37,3,15,31,1,4.156590413943355,14688
2022,9,37,5,15,36,1,4.731958061002179,14688
2022,9,37,5,15,36,1,3.497657094797549,16646
2022,9,37,5,15,36,1,4.872846108140226,13464
2022,9,37,5,15,36,1,3.9185729847494555,14688
2022,9,37,5,15,36,1,3.9164363811125797,16646
2022,9,37,0,15,36,1,5.794972391746585,13764
2022,9,37,0,15,36,1,6.377340891153046,13937
2022,9,38,5,15,36,1,3.270775462962963,17280
2022,9,38,5,15,36,1,6.739328484314158,13611
2022,9,38,5,15,36,1,4.903254357298475,14688
2022,9,38,5,15,36,1,5.010026737967914,13464
2022,9,38,5,15,36,1,5.313153594771242,12240
2022,9,38,5,15,36,1,4.903254357298475,14688
2022,9,38,5,15,36,1,3.8532238686423708,14982
2022,9,38,5,15,36,1,3.825128633013489,14382
2022,9,38,5,15,36,1,4.403520499108734,13464
2022,9,38,5,15,36,1,3.9696549113620594,15851
2022,9,38,5,15,36,1,4.300031123560536,12852
2022,9,38,5,15,36,1,4.095924940484526,14282
2022,9,38,5,15,36,1,4.114585549173935,14103
2022,9,38,5,15,36,1,4.474695514032832,13219
2022,9,38,5,15,36,1,3.579842543077837,13464
2022,9,38,5,15,36,1,4.561316939006633,12362
2022,9,38,5,15,36,1,3.947935253632424,15692
2022,9,38,5,15,36,1,4.3906714200831845,13464
2022,9,38,5,15,36,1,4.609068627450981,12240
2022,9,38,5,15,36,1,4.460684769775679,12705
2022,9,38,5,15,36,1,4.818195742073825,13058
2022,9,38,3,15,36,1,5.881382560879811,15276
2022,9,38,3,15,36,1,5.965305053678973,15276
2022,9,38,5,15,36,1,7.61741298811545,18848
2022,9,38,5,15,36,1,5.0,19600
2022,9,38,5,15,36,1,5.1302738239611925,15667
2022,9,38,5,15,36,1,4.748434095860566,14688
2022,9,38,5,15,36,1,5.922276446103058,13934
2022,9,38,5,15,36,1,3.6628540305010895,14688
2022,9,38,5,15,36,1,3.9076116557734206,14688
2022,9,38,5,15,36,1,3.9409498585445135,16613
2022,9,38,5,15,36,1,5.333027069050816,14149
2022,9,38,5,15,36,1,3.93484477124183,14688
2022,9,38,5,15,36,1,3.93484477124183,14688
2022,9,38,5,15,36,1,4.748434095860566,14688
2022,9,38,5,15,36,1,4.561206896551724,15080
2022,9,38,5,15,36,1,4.680549163982206,13038
2022,9,38,5,15,36,1,3.8413633231000563,15961
2022,9,38,5,15,36,1,4.8784041875928414,14137
2022,9,38,5,15,36,1,6.738740724414077,13611
2022,9,38,5,15,36,1,4.68208510980613,12431
2022,9,38,5,15,36,1,3.689171122994652,13464
2022,9,38,5,15,36,1,4.724673202614379,14688
2022,9,38,5,15,36,1,5.000120148984741,16646
2022,9,38,5,15,36,1,4.578090958605665,14688
2022,9,38,5,15,36,1,3.697638146167558,13464
2022,9,38,5,15,36,1,3.5884424603174603,20160
2022,9,38,5,15,36,1,4.404950279451259,13777
2022,9,38,0,15,36,1,4.5,18900
2022,9,38,0,15,36,1,4.5,18900
2022,9,38,0,15,36,1,4.5,18000
2022,9,38,0,15,36,1,5.5,15096
2022,9,38,0,15,36,1,4.5,18900
2022,9,38,0,15,36,1,4.5,18900
2022,9,38,0,15,36,1,5.119040025514272,12542
2022,9,38,0,15,36,1,5.765437880511139,14947
2022,9,38,0,15,36,1,3.9074142156862743,16320
2022,9,38,0,15,36,1,5.40485261680369,14961
2022,9,38,0,15,36,1,5.647026953812813,14766
2022,9,38,0,15,36,1,5.096860868995347,15259
2022,9,38,5,15,6,1,7.626365584653181,19131
2022,9,38,5,15,6,1,7.5987072743207715,18256
2022,9,38,5,15,36,1,5.000138869601444,14402
2022,9,38,5,15,6,1,7.627685088633994,19180
2022,9,38,5,15,6,1,5.569450827205882,17408
2022,9,38,5,15,6,1,5.480699914804378,15259
2022,9,38,5,15,6,1,7.607387805800076,18517
2022,9,38,5,15,6,1,7.480699914804378,15259
2022,9,38,5,15,6,1,5.5026992696093995,15745
2022,9,38,5,15,6,1,7.580837985676422,17733
2022,9,38,3,15,36,1,3.640874574495941,15276
2022,9,38,0,15,36,1,5.792462375110661,15814
2022,9,38,0,15,40,1,3.0003673319456348,8167
2022,9,38,0,15,4,1,3.000734753857458,5444
2022,9,38,0,15,36,1,4.5,18000
2022,9,38,5,15,36,1,5.0414213479254695,14437
2022,9,38,5,15,36,1,3.662523615392264,20114
2022,9,38,5,15,36,1,3.922930283224401,14688
2022,9,38,5,15,36,1,3.760777258006477,13895
2022,9,38,5,15,36,1,4.429102384291725,14260
2022,9,38,5,15,36,1,4.016686122364898,14563
2022,9,38,5,15,36,1,4.609068627450981,12240
2022,9,38,5,15,36,1,3.97775246264156,14923
2022,9,38,5,15,36,1,4.85179407176287,12820
2022,9,38,5,15,36,1,4.5595723405891855,13001
2022,9,38,5,15,36,1,4.542185233259525,13097
2022,9,38,5,15,36,1,3.657886904761905,20160
2022,9,38,5,15,36,1,4.372326203208556,13464
2022,9,38,5,15,36,1,4.494101508916324,14580
2022,9,38,0,15,36,1,4.150252525252525,13464
2022,9,38,0,15,36,1,3.9718202589489717,14443
2022,9,38,0,15,36,1,3.6506067523729424,16646
2022,9,38,0,15,36,1,4.150252525252525,13464
2022,9,38,0,15,36,1,4.150252525252525,13464
2022,9,38,0,15,36,1,3.0357266495880357,14443
2022,9,38,0,15,36,1,4.150252525252525,13464
2022,9,38,0,15,36,1,3.7500300372461854,16646
2022,9,38,0,15,6,1,5.000092421441774,10820
2022,9,38,0,15,40,1,5.000171644352901,5826
2022,9,38,0,15,6,1,5.0011600928074245,1724
2022,9,38,0,15,15,1,5.0,234
2022,9,38,0,15,40,1,4.999886531260637,17626
2022,9,38,0,15,6,1,4.99931926480599,2938
2022,9,38,0,15,40,1,5.000120148984741,16646
2022,9,38,0,15,4,1,4.992700729927007,274
2022,9,38,0,15,6,1,5.000131527028804,7603
2022,9,38,0,15,40,1,5.000085418980097,11707
2022,9,38,0,15,35,1,7.0,13464
2022,9,38,0,15,6,1,5.000503271263211,1987
2022,9,38,0,15,35,1,5.001021450459652,979
2022,9,38,0,15,40,1,4.9998796485738355,16618
2022,9,38,0,15,6,1,5.000111308993767,8984
2022,9,38,0,15,40,1,5.000130514226051,7662
2022,9,38,0,15,40,1,5.00007338372349,13627
2022,9,38,0,15,40,1,4.999948011437484,19235
2022,9,38,0,15,15,1,4.990909090909091,220
2022,9,38,0,15,6,1,4.984615384615385,130
2022,9,38,0,15,6,1,4.999699654602793,6659
2022,9,38,0,15,40,1,4.999899879855827,9988
2022,9,38,0,15,6,1,4.99931926480599,2938
2022,9,38,0,15,40,1,5.000120148984741,16646
2022,9,38,0,15,40,1,4.999842890809112,12730
2022,9,38,0,15,6,1,4.999899879855827,9988
2022,9,38,0,15,40,1,4.999699654602793,6659
2022,9,38,0,15,6,1,5.000763650248186,2619
2022,9,38,0,15,40,1,5.000098911968348,10110
2022,9,38,0,15,6,1,4.999519461797213,4162
2022,9,38,0,15,40,1,4.999919903884662,12485
2022,9,38,0,15,40,1,5.0,14280
2022,9,38,0,15,40,1,5.0,14280
2022,9,38,0,15,35,1,5.0,9792
2022,9,38,0,15,4,1,4.997987927565393,497
2022,9,38,0,15,40,1,5.0001075847229695,9295
2022,9,38,0,15,35,1,7.000138946783382,7197
2022,9,38,0,15,40,1,6.999840434019467,6267
2022,9,38,0,15,36,1,7.941934008991846,13123
2022,9,38,0,15,36,1,7.6696580535355094,12926
2022,9,38,3,15,36,1,5.5,19600
2022,9,38,0,15,36,1,8.940242057488653,1322
2022,9,38,0,15,36,1,4.541780875557992,12769
2022,9,39,0,15,40,1,3.846100132672299,14321
2022,9,39,0,15,11,1,3.8464582508903837,2527
2022,9,39,1,15,36,1,5.98201627723812,15236
2022,9,39,3,15,36,1,5.01898353958909,16646
2022,9,39,3,15,36,1,4.629931506849315,14600
2022,9,39,3,15,36,1,4.763834967427782,15197
2022,9,39,3,15,36,1,4.491758774481288,15471
2022,9,39,3,15,36,1,4.199005305039788,15080
2022,9,39,3,15,36,1,4.208158854518438,14806
2022,9,39,2,15,36,1,5.0,19040
2022,9,39,4,15,36,1,3.9998545454545456,13750
2022,9,39,3,15,36,1,3.1719691018591254,15276
2022,9,39,3,15,6,1,4.870758928571429,17920
2022,9,39,0,15,40,1,4.999842890809112,12730
2022,9,39,0,15,36,1,5.000069237693,14443
2022,9,39,0,15,40,1,5.0,13464
2022,9,39,0,15,40,1,6.0,19584
2022,9,39,0,15,40,1,5.138888888888889,19584
2022,9,39,0,15,40,1,5.000120148984741,16646
2022,9,39,0,15,40,1,5.0,13464
2022,9,39,0,15,40,1,5.0,16316
2022,9,39,0,15,40,1,5.000120148984741,16646
2022,9,39,0,15,40,1,5.000120148984741,16646
2022,9,39,0,15,40,1,4.999842890809112,12730
2022,9,39,3,15,36,1,3.4796938775510204,19600
2022,9,39,3,15,40,1,5.000078659639739,12713
2022,9,39,3,15,4,1,5.000254258835494,3933
2022,9,39,3,15,40,1,3.2611413591449887,9918
2022,9,39,3,15,4,1,3.260812581913499,5341
2022,9,39,0,15,36,1,7.114372184684685,14208
2022,9,39,0,15,36,1,5.948391922213911,13370
2022,10,39,5,15,36,1,3.614093317163465,15667
2022,10,40,3,15,36,1,4.3026525198939,15080
2022,10,40,3,15,36,1,4.449842735729104,14943
2022,10,40,3,15,36,1,4.166379310344827,15080
2022,10,40,3,15,36,1,4.037400530503978,15080
2022,10,40,3,15,36,1,3.803505011662359,15863
2022,10,40,3,15,36,1,3.77938115720827,14414
2022,10,40,3,15,36,1,3.087466843501326,15080
2022,10,40,3,15,36,1,4.325770796974986,15471
2022,10,40,3,15,36,1,3.717212849848103,15471
2022,10,40,3,15,36,1,2.9837760972141427,15471
2022,10,40,0,15,40,1,4.500120148984741,16646
2022,10,40,0,15,36,1,4.500120148984741,16646
2022,10,40,0,15,36,1,4.499842890809112,12730
2022,10,40,0,15,40,1,4.499968657932677,15953
2022,10,40,3,15,36,1,3.8783819628647214,15080
2022,10,40,0,15,40,1,4.4950248756218905,15276
2022,10,40,0,15,11,1,3.84180790960452,177
2022,10,40,0,15,40,1,3.8461999880031192,16671
2022,10,40,3,15,36,1,3.16986356882345,14806
2022,10,40,3,15,36,1,2.9246665865673434,16646
2022,10,40,0,15,36,1,2.9693877551020407,98
2022,10,40,0,15,36,1,2.969361856417694,16548
2022,10,40,0,15,11,1,4.500140864910551,14198
2022,10,40,0,15,36,1,4.5,15096
2022,10,40,0,15,36,1,4.5,15096
2022,10,40,0,15,36,1,4.484112423864387,13627
2022,10,40,0,15,36,1,4.5,13464
2022,10,40,0,15,36,1,4.548622151563328,15096
2022,10,40,0,15,36,1,3.5,18000
2022,10,40,0,15,36,1,3.5,18900
2022,10,40,0,15,36,1,4.5,15096
2022,10,40,0,15,36,1,3.9285714285714284,18900
2022,10,40,0,15,36,1,3.519607843137255,13464
2022,10,40,0,15,36,1,5.415623535711895,14939
2022,10,40,0,15,36,1,4.5,15096
2022,10,40,0,15,36,1,4.500120148984741,16646
2022,10,40,0,15,36,1,4.5,13464
2022,10,40,0,15,36,1,3.5,18900
2022,10,40,0,15,36,1,3.5,18900
2022,10,40,0,15,36,1,4.5,15096
2022,10,40,0,15,36,1,4.5,15096
2022,10,40,0,15,36,1,3.5,18000
2022,10,40,0,15,36,1,4.481877599524658,13464
2022,10,40,0,15,36,1,3.5015645717316364,18855
2022,10,40,3,15,36,1,2.895805054618318,15471
2022,10,40,3,15,36,1,3.800206838601254,15471
2022,10,40,1,15,36,1,4.701069325964196,16646
2022,10,40,0,15,36,1,3.4984126984126984,18900
2022,10,40,0,15,36,1,4.5,15096
2022,10,40,0,15,36,1,3.5,18000
2022,10,40,0,15,36,1,3.49994708994709,18900
2022,10,40,0,15,36,1,3.497301587301587,18900
2022,10,40,0,15,36,1,4.496489136195018,15096
2022,10,40,0,15,36,1,4.5,14688
2022,10,40,0,15,36,1,4.5,15096
2022,10,40,0,15,36,1,4.5,15096
2022,10,41,3,15,36,1,3.5268567639257293,15080
2022,10,41,3,15,36,1,3.1151193633952254,15080
2022,10,41,3,15,36,1,3.9927504255185022,15863
2022,10,41,3,15,36,1,3.117241379310345,15080
2022,10,41,0,15,40,1,4.499842890809112,12730
2022,10,41,0,15,2,1,4.499932813759742,14884
2022,10,41,0,15,36,1,4.5,15096
2022,10,41,0,15,36,1,4.500120148984741,16646
2022,10,41,0,15,40,1,4.000138102472034,14482
2022,10,41,0,15,11,1,3.997555012224939,818
2022,10,41,3,15,36,1,3.907633637127529,15471
2022,10,41,3,15,36,1,2.8715249322322385,15863
2022,10,41,3,15,36,1,3.4110193532118767,15863
2022,10,41,3,15,36,1,3.236966525877829,15863
2022,10,41,5,15,36,1,3.9430102040816326,19600
2022,10,41,0,15,36,1,4.102670856245091,12730
2022,10,41,0,15,36,1,2.86781373753926,14646
2022,10,41,0,15,40,1,3.6297609035203653,16646
2022,10,41,3,15,34,1,3.90559186637618,2754
2022,10,41,3,15,4,1,3.907356948228883,734
2022,10,41,3,15,31,1,3.9052854938271606,5184
2022,10,41,3,15,16,1,3.905115511551155,1212
2022,10,41,3,15,40,1,3.9057035803497087,4804
2022,10,41,5,15,36,1,4.238990332975296,14896
2022,10,41,5,15,36,1,3.010427903631787,13905
2022,10,41,5,15,36,1,4.1468962755306364,12485
2022,10,41,5,15,36,1,5.5,1836
2022,10,41,5,15,6,1,4.1661845911122795,3803
2022,10,41,5,15,40,1,4.166540244416351,11865
2022,10,41,5,15,35,1,4.983660130718954,13464
2022,10,41,5,15,6,1,4.167529107373868,1546
2022,10,41,5,15,40,1,4.166631258409461,14121
2022,10,41,5,15,35,1,4.983660130718954,13464
2022,10,41,5,15,35,1,5.178129453236331,13333
2022,10,41,5,15,40,1,5.882352941176471,12240
2022,10,42,3,15,36,1,3.6428155904595694,15471
2022,10,42,5,15,36,1,4.27904987498355,15198
2022,10,42,3,15,36,1,3.4721527777777776,14400
2022,10,42,3,15,36,1,3.388985844483227,15471
2022,10,42,5,15,36,1,3.8088775510204083,19600
2022,10,42,0,15,36,1,2.7644147682639435,12730
2022,10,42,3,15,36,1,4.874046840958606,14688
2022,10,42,5,15,40,1,3.0,14377
2022,10,42,5,15,40,1,5.025784518828452,19120
2022,10,42,5,15,35,1,4.985199485199486,1554
2022,10,42,5,15,35,1,4.983459277917716,11910
2022,10,42,5,15,35,1,4.983660130718954,13464
2022,10,42,5,15,40,1,3.798825631861118,7834
2022,10,42,5,15,40,1,4.533333333333333,3600
2022,10,42,5,15,35,1,4.794952681388013,1268
2022,10,42,5,15,35,1,4.795865633074936,1935
2022,10,42,5,15,6,1,3.9215686274509802,12240
2022,10,42,5,15,4,1,4.534308348567946,8205
2022,10,42,5,15,40,1,4.53444116858751,7462
2022,10,42,5,15,35,1,4.493403247631935,5912
2022,10,42,5,15,35,1,4.493511652542373,7552
2022,10,42,3,15,40,1,3.413391557496361,2061
2022,10,42,3,15,4,1,3.4138099902056807,6126
2022,10,42,3,15,31,1,3.447879858657244,1132
2022,10,42,3,15,16,1,3.4472799208704252,5055
2022,10,42,3,15,34,1,3.4502369668246446,422
2022,10,42,3,15,31,1,3.407766990291262,206
2022,10,42,0,15,4,1,5.000404367165387,4946
2022,10,42,0,15,35,1,5.001021450459652,1958
2022,10,42,0,15,40,1,5.000078870573389,12679
2022,10,42,5,15,6,1,4.166719857024319,15667
2022,10,42,5,15,6,1,4.166666666666667,12240
2022,10,42,5,15,40,1,5.024573945235208,15667
2022,10,42,5,15,40,1,4.166719857024319,15667
2022,10,42,5,15,40,1,4.166719857024319,15667
2022,10,42,5,15,40,1,4.166719857024319,15667
2022,10,42,5,15,40,1,5.024573945235208,15667
2022,10,42,5,15,40,1,4.166719857024319,15667
2022,10,42,5,15,40,1,4.166719857024319,15667
2022,10,42,5,15,4,1,4.166666666666667,13464
2022,10,42,5,15,4,1,4.166666666666667,13464
2022,10,42,5,15,40,1,4.166719857024319,15667
2022,10,42,5,15,40,1,4.166719857024319,15667
2022,10,42,5,15,40,1,5.882352941176471,12240
2022,10,42,5,15,35,1,4.493464052287582,13464
2022,10,42,5,15,36,1,3.4754221132897603,14688
2022,10,43,5,15,35,1,4.999594073472702,4927
2022,10,43,5,15,6,1,4.999801547926176,10078
2022,10,43,5,15,40,1,3.8666666666666667,14400
2022,10,43,5,15,40,1,3.7990681049339377,15667
2022,10,43,4,15,28,1,3.9999373158653544,15953
2022,10,43,3,15,36,1,2.9386805555555555,14400
2022,10,43,3,15,36,1,2.7605196819856506,15471
2022,10,43,3,15,36,1,4.510697433908603,15471
2022,10,43,5,15,36,1,2.805360770692706,15259
2022,10,43,2,15,6,1,5.0,13720
2022,10,43,2,15,11,1,5.0,5880
2022,10,43,5,15,36,1,4.880726128841995,15259
2022,10,43,5,15,36,1,5.009468983698284,18587
2022,10,43,5,15,36,1,5.023476890756302,19040
2022,10,43,5,15,36,1,3.988469387755102,19600
2022,10,43,5,15,40,1,3.0,14377
2022,10,43,5,15,36,1,3.0,14377
2022,10,43,3,15,36,1,4.687840413943355,14688
2022,10,43,0,15,36,1,2.969362008891025,16646
2022,10,43,0,15,36,1,2.9435712802049436,14443
2022,10,43,0,15,36,1,2.969362008891025,16646
2022,10,43,3,15,40,1,4.025855146940742,6227
2022,10,43,3,15,4,1,4.025797165633303,9032
2022,10,43,3,15,31,1,3.3402208763804775,8421
2022,10,43,3,15,16,1,3.3399486740804107,5845
2022,10,43,3,15,40,1,3.343601895734597,422
2022,10,43,3,15,16,1,3.0398400246115984,6501
2022,10,43,3,15,4,1,3.0219298245614037,228
2022,10,43,3,15,34,1,3.2060826146164323,4406
2022,10,43,3,15,31,1,3.0534017971758667,3895
2022,10,43,3,15,31,1,2.9085714285714284,875
2022,10,43,3,15,40,1,2.9087660290098802,4757
2022,10,43,3,15,4,1,2.908810844115835,1623
2022,10,43,3,15,16,1,2.9084378265412747,7656
2022,10,43,3,15,34,1,2.9080459770114944,348
2022,10,43,3,15,36,1,3.3349338900487124,14370
2022,10,44,3,15,36,1,4.065716180371353,15080
2022,10,44,5,15,36,1,4.370051635111876,8715
2022,10,44,5,15,36,1,4.369894099848714,7932
2022,10,44,3,15,36,1,4.3423059950828975,15863
2022,10,44,3,15,36,1,4.5254225098885295,13905
2022,11,44,0,15,40,1,3.3537356700487546,15178
2022,11,44,2,15,40,1,4.5,16320
2022,11,44,2,15,40,1,6.999926122931442,13536
2022,11,44,5,15,36,1,4.369326325848065,10465
2022,11,44,5,15,36,1,4.369014084507042,1775
2022,11,44,5,15,36,1,5.000120148984741,16646
2022,11,44,3,15,36,1,3.026388888888889,12240
2022,11,44,0,15,36,1,2.969362008891025,16646
2022,11,44,0,15,36,1,2.9435712802049436,14443
2022,11,44,0,15,36,1,2.9435712802049436,14443
2022,11,44,0,15,36,1,3.4154151147422804,16646
2022,11,44,0,15,36,1,2.969362008891025,16646
2022,11,44,0,15,36,1,2.969362008891025,16646
2022,11,44,3,15,40,1,4.6460142067876875,2534
2022,11,44,3,15,4,1,4.645161290322581,1457
2022,11,44,3,15,16,1,4.646471600688468,8715
2022,11,44,3,15,34,1,4.646951219512195,1640
2022,11,44,3,15,31,1,4.641399416909621,343
2022,11,44,3,15,31,1,4.002276422764227,6150
2022,11,44,3,15,40,1,4.232071269487751,2245
2022,11,44,3,15,4,1,4.265253360910031,1934
2022,11,44,3,15,16,1,4.255635899617184,4702
2022,11,44,3,15,31,1,4.6318006318006315,5698
2022,11,44,3,15,4,1,5.349665924276169,449
2022,11,44,3,15,16,1,4.631892508556217,7889
2022,11,44,3,15,34,1,4.6348773841961854,367
2022,11,44,3,15,40,1,5.356687898089172,314
2022,11,44,3,15,36,1,3.483110761979576,15276
2022,11,44,3,15,36,1,4.162649782135076,14688
2022,11,44,3,15,36,1,3.403966597077244,14370
2022,11,44,5,15,36,1,3.5634328358208953,15276
2022,11,45,0,15,11,1,3.489568402611881,6279
2022,11,45,0,15,40,1,3.489488772097468,12558
2022,11,45,0,15,36,1,3.4154151147422804,16646
2022,11,45,0,15,36,1,3.4154151147422804,16646
2022,11,45,3,15,31,1,5.214722052535126,6548
2022,11,45,3,15,16,1,5.214493486783862,7907
2022,11,45,3,15,34,1,5.206008583690987,233
2022,11,45,3,15,31,1,3.981268624946786,2349
2022,11,45,3,15,40,1,3.9868766404199474,381
2022,11,45,3,15,16,1,3.9818359375,10240
2022,11,45,3,15,34,1,3.7926605504587156,545
2022,11,45,3,15,16,1,3.7932489451476794,1659
2022,11,45,3,15,31,1,5.360450563204005,2397
2022,11,45,3,15,16,1,5.363914373088685,654
2022,11,45,3,15,4,1,4.640909090909091,220
2022,11,45,3,15,31,1,4.636015325670498,3654
2022,11,45,3,15,16,1,4.636617572371763,7876
2022,11,45,3,15,40,1,4.015118360851402,5027
2022,11,45,3,15,4,1,4.015342519300303,10233
2022,11,45,3,15,36,1,2.7179333333333333,15000
2022,11,45,5,15,40,1,4.534082205769722,3917
2022,11,45,5,15,35,1,4.4927877539005,3397
2022,11,45,5,15,35,1,4.493657663035368,6701
2022,11,45,5,15,36,1,5.513008427995603,13645
2022,11,46,5,15,36,1,3.2116083916083915,14300
2022,11,46,5,15,36,1,3.2116083916083915,14300
2022,11,46,5,15,36,1,3.2173371183272175,14443
2022,11,46,3,15,36,1,5.933032207384132,15276
2022,11,46,0,15,40,1,7.09365715983363,13464
2022,11,46,0,15,40,1,4.900020424836601,19584
2022,11,46,0,15,40,1,4.900020424836601,19584
2022,11,46,3,15,36,1,2.9036734693877553,19600
2022,11,46,3,15,36,1,3.258265306122449,19600
2022,11,46,3,15,31,1,5.479691037421761,7509
2022,11,46,3,15,16,1,5.479645020425412,7099
2022,11,46,3,15,34,1,5.45,80
2022,11,46,0,15,11,1,3.621072088724584,541
2022,11,46,0,15,37,1,3.6175670423630004,2573
2022,11,46,0,15,40,1,3.6180195969091056,12553
2022,11,46,3,15,31,1,4.978985021238542,4473
2022,11,46,3,15,16,1,4.699697713961837,10586
2022,11,46,5,15,36,1,3.6725866701618717,15259
2022,11,47,5,15,36,1,3.696794871794872,18720
2022,11,47,5,15,36,1,5.0,15504
2022,11,47,3,15,31,1,3.5,2852
2022,11,47,3,15,16,1,3.499901806755695,10184
